images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://img.informatique.nl/110/278048.jpg', 'path': 'full/35468cc237755483048284bbf9964be2f636141c.jpg', 'checksum': 'c77461a7ba0729e157b0dcfd2c94ee41'}]",Ballistix Tactical LP 16GB(4x4GB) DDR3,http://www.informatique.nl/278048/ballistix-tactical-lp-16gb-4x4gb-ddr3.html,Informatique,"€ 182,00",http://img.informatique.nl/110/278048.jpg,"16GB (4 modules),Cas Latency:  8,Kloksnelheid: 1600 MHz,Voltage: 1.35 V"
"[{'url': 'http://img.informatique.nl/110/278049.jpg', 'path': 'full/d235c12705cf484cc5c5541a7d1efeb1cc28e3b7.jpg', 'checksum': 'c77461a7ba0729e157b0dcfd2c94ee41'}]",Ballistix Tactical LP 32GB(4x8GB) DDR3,http://www.informatique.nl/278049/ballistix-tactical-lp-32gb-4x8gb-ddr3.html,Informatique,"€ 351,00",http://img.informatique.nl/110/278049.jpg,"32GB (4 modules),Cas Latency:  8,Kloksnelheid: 1600 MHz,Voltage: 1.35 V"
"[{'url': 'http://img.informatique.nl/110/278060.jpg', 'path': 'full/32df02dc1fc0cc8c8dd20255f3237a62da4dba6d.jpg', 'checksum': 'd685b35e4f03dfc637ef14968bc136a6'}]",Ballistix Tracer 16GB(2x8GB) DDR3 1600,http://www.informatique.nl/278060/ballistix-tracer-16gb-2x8gb-ddr3-1600.html,Informatique,"€ 177,00",http://img.informatique.nl/110/278060.jpg,"16GB (2 modules),Cas Latency:  8,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/278062.jpg', 'path': 'full/1518209c4e638675517026049aa0a1cf2ef95dc7.jpg', 'checksum': 'f0113d50009cf63e897148bdbc53f657'}]",Crucial BLS4G3D169DS3CEU,http://www.informatique.nl/278062/crucial-bls4g3d169ds3ceu.html,Informatique,"€ 42,00",http://img.informatique.nl/110/278062.jpg,
"[{'url': 'http://img.informatique.nl/110/278063.jpg', 'path': 'full/259f54c2160393b06d4136c43930f2df7abcb31a.jpg', 'checksum': 'f0113d50009cf63e897148bdbc53f657'}]",Crucial BLS4G3D18ADS3CEU,http://www.informatique.nl/278063/crucial-bls4g3d18ads3ceu.html,Informatique,"€ 43,00",http://img.informatique.nl/110/278063.jpg,
"[{'url': 'http://img.informatique.nl/110/278065.jpg', 'path': 'full/e3907e2cf34b956d63c3164620e9046333a38ff1.jpg', 'checksum': 'f0113d50009cf63e897148bdbc53f657'}]",Crucial BLS8G3D18ADS3CEU,http://www.informatique.nl/278065/crucial-bls8g3d18ads3ceu.html,Informatique,"€ 81,00",http://img.informatique.nl/110/278065.jpg,
"[{'url': 'http://img.informatique.nl/110/278067.jpg', 'path': 'full/122e2cd30d5253fcdfa2dea8ff3124988220d12d.jpg', 'checksum': 'ab3064480af3582c5aa8cdad5e8b2a82'}]",Crucial BLS2C4G3D18ADS3CEU,http://www.informatique.nl/278067/crucial-bls2c4g3d18ads3ceu.html,Informatique,"€ 84,00",http://img.informatique.nl/110/278067.jpg,
"[{'url': 'http://img.informatique.nl/110/278068.jpg', 'path': 'full/1c15b60182030565256eee8f9cfc7a59e84a4d8c.jpg', 'checksum': 'ab3064480af3582c5aa8cdad5e8b2a82'}]",Crucial BLS2C8G3D169DS3CEU,http://www.informatique.nl/278068/crucial-bls2c8g3d169ds3ceu.html,Informatique,"€ 160,00",http://img.informatique.nl/110/278068.jpg,
"[{'url': 'http://img.informatique.nl/110/278069.jpg', 'path': 'full/f0d76e045bd4bd88a62da23060b3963da43b7bc4.jpg', 'checksum': 'ab3064480af3582c5aa8cdad5e8b2a82'}]",Crucial BLS2C8G3D18ADS3CEU,http://www.informatique.nl/278069/crucial-bls2c8g3d18ads3ceu.html,Informatique,"€ 160,00",http://img.informatique.nl/110/278069.jpg,
"[{'url': 'http://img.informatique.nl/110/278070.jpg', 'path': 'full/e2780934dfc6586b9dedf06d2c000408db537f83.jpg', 'checksum': 'f0c1a5d5fe29f9ce8ce3dd7c5c46f671'}]",Crucial BLS4C4G3D169DS3BEU,http://www.informatique.nl/278070/crucial-bls4c4g3d169ds3beu.html,Informatique,"€ 172,00",http://img.informatique.nl/110/278070.jpg,
"[{'url': 'http://img.informatique.nl/110/278073.jpg', 'path': 'full/bf61e26dd0fafb11ad9d3baa907550892004890f.jpg', 'checksum': 'f0c1a5d5fe29f9ce8ce3dd7c5c46f671'}]",Crucial BLS4C8G3D18ADS3BEU,http://www.informatique.nl/278073/crucial-bls4c8g3d18ads3beu.html,Informatique,"€ 331,00",http://img.informatique.nl/110/278073.jpg,
"[{'url': 'http://img.informatique.nl/110/278076.jpg', 'path': 'full/2efd88b55d7eb23813cb88871619598dfd28e9e6.jpg', 'checksum': '8cdbdde0622e50afcb2ca64c8e663907'}]",Crucial BLS4G3D1609DS1S00,http://www.informatique.nl/278076/crucial-bls4g3d1609ds1s00.html,Informatique,"€ 41,00",http://img.informatique.nl/110/278076.jpg,
"[{'url': 'http://img.informatique.nl/110/278078.jpg', 'path': 'full/d895a7e9a3c746be2998e822f2b95508aca116f5.jpg', 'checksum': '8cdbdde0622e50afcb2ca64c8e663907'}]",Crucial BLS8G3D1609DS1S00,http://www.informatique.nl/278078/crucial-bls8g3d1609ds1s00.html,Informatique,"€ 77,00",http://img.informatique.nl/110/278078.jpg,
"[{'url': 'http://img.informatique.nl/110/283003.jpg', 'path': 'full/94acea92fa84cfd0a260965c68b351480351310b.jpg', 'checksum': '0ea6abdc250ee4f84092b7aca9614350'}]",Avexir Core MPOWER 32GB(4x8GB) DDR3,http://www.informatique.nl/283003/avexir-core-mpower-32gb-4x8gb-ddr3.html,Informatique,"€ 269,00",http://img.informatique.nl/110/283003.jpg,
"[{'url': 'http://img.informatique.nl/110/407803.jpg', 'path': 'full/e488648a28cc9010de6bf467cbed94770e8621bf.jpg', 'checksum': 'd39c879bb71ef142e2bd2ed55388c840'}]",Avexir Core Series 8GB kit,http://www.informatique.nl/407803/avexir-core-series-8gb-kit.html,Informatique,"€ 93,00",http://img.informatique.nl/110/407803.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/407832.jpg', 'path': 'full/44b922b2454b783a984d9b764eadec242b3231aa.jpg', 'checksum': '1756bfbffeb0f99153fbce9f299f7c8c'}]",Avexir Core Blue 16GB(2x8GB) DDR3,http://www.informatique.nl/407832/avexir-core-blue-16gb-2x8gb-ddr3.html,Informatique,"€ 174,00",http://img.informatique.nl/110/407832.jpg,
"[{'url': 'http://img.informatique.nl/110/407836.jpg', 'path': 'full/607de804eb50dee9e5b735d1272239bd5b5131f0.jpg', 'checksum': '941dd9168dbfe049fdd3b04f58faa1bc'}]",Avexir Core Blue 16GB(4x4GB) DDR3 1866MH,http://www.informatique.nl/407836/avexir-core-blue-16gb-4x4gb-ddr3-1866mh.html,Informatique,"€ 192,00",http://img.informatique.nl/110/407836.jpg,
"[{'url': 'http://img.informatique.nl/110/407837.jpg', 'path': 'full/da56fee2614f0e59f10f3f729281e83aa413f95e.jpg', 'checksum': '1756bfbffeb0f99153fbce9f299f7c8c'}]",Avexir Core Blue 8GB(2x4GB) DDR3,http://www.informatique.nl/407837/avexir-core-blue-8gb-2x4gb-ddr3.html,Informatique,"€ 95,00",http://img.informatique.nl/110/407837.jpg,
"[{'url': 'http://img.informatique.nl/110/407849.jpg', 'path': 'full/e38d961e4e1f3e6e27d555d1301d4170c0d36873.jpg', 'checksum': '98f68b167786da0a1997ea24366e7e95'}]",Avexir Core White 8GB(2x4GB) DDR3,http://www.informatique.nl/407849/avexir-core-white-8gb-2x4gb-ddr3.html,Informatique,"€ 93,00",http://img.informatique.nl/110/407849.jpg,
"[{'url': 'http://img.informatique.nl/110/407853.jpg', 'path': 'full/d77ad801ee3ae624a70e99b49a63921f4363dcdc.jpg', 'checksum': '98f68b167786da0a1997ea24366e7e95'}]",Avexir Core Orange 8GB(2x4GB) DDR3 CL9,http://www.informatique.nl/407853/avexir-core-orange-8gb-2x4gb-ddr3-cl9.html,Informatique,"€ 93,00",http://img.informatique.nl/110/407853.jpg,
"[{'url': 'http://img.informatique.nl/110/407855.jpg', 'path': 'full/409477a2e5f1c1b5018aa2f7f0af32e50d47f1c3.jpg', 'checksum': '98f68b167786da0a1997ea24366e7e95'}]",Avexir Core Green 8GB(2x4GB) DDR3,http://www.informatique.nl/407855/avexir-core-green-8gb-2x4gb-ddr3.html,Informatique,"€ 91,00",http://img.informatique.nl/110/407855.jpg,
"[{'url': 'http://img.informatique.nl/110/434003.jpg', 'path': 'full/b68c38f29acfb671813ce8435b2ad699279ae4bc.jpg', 'checksum': 'a31edb1c2dd9b040005a4f90996405f0'}]",GeIL Corsa 8GB(2x4GB) DDR3 1333MHz CL9,http://www.informatique.nl/434003/geil-corsa-8gb-2x4gb-ddr3-1333mhz-cl9.html,Informatique,"€ 87,00",http://img.informatique.nl/110/434003.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/414759.jpg', 'path': 'full/6a33f02889e8f254b2f9116b9dce2c38583309ae.jpg', 'checksum': '2c32ee8fdc30f71b02a4092bc53cda59'}]",G.Skill RipjawsX 8GB(2x4GB) DDR3 1600MHz,http://www.informatique.nl/414759/g-skill-ripjawsx-8gb-2x4gb-ddr3-1600mhz.html,Informatique,"€ 85,00",http://img.informatique.nl/110/414759.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.35 V"
"[{'url': 'http://img.informatique.nl/110/434004.jpg', 'path': 'full/6492ee38b0ac7115a486196b2d0ba06f14dca024.jpg', 'checksum': 'a31edb1c2dd9b040005a4f90996405f0'}]",GeIL Corsa 8GB(2x4GB) DDR3 1600MHz CL9,http://www.informatique.nl/434004/geil-corsa-8gb-2x4gb-ddr3-1600mhz-cl9.html,Informatique,"€ 85,00",http://img.informatique.nl/110/434004.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/434010.jpg', 'path': 'full/c886fe415c7ee44c54e4181908a7d468848dbfc2.jpg', 'checksum': '519872fd26be96ba7d10b335792dff21'}]",GeIL EVO Corsa 8GB(2x4GB) DDR3 1866MHz,http://www.informatique.nl/434010/geil-evo-corsa-8gb-2x4gb-ddr3-1866mhz.html,Informatique,"€ 88,00",http://img.informatique.nl/110/434010.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/434049.jpg', 'path': 'full/0edf46882ac71c4a47613c6c5d4cccf9563c8f20.jpg', 'checksum': '8329c2163741a193d2946e234723a84f'}]",GeIL EVO Leggera 32GB 1866MHz,http://www.informatique.nl/434049/geil-evo-leggera-32gb-1866mhz.html,Informatique,"€ 362,00",http://img.informatique.nl/110/434049.jpg,"32GB (4 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/434050.jpg', 'path': 'full/4d3c0c63fa773e14be73f6bee8f30b944be16364.jpg', 'checksum': '2f10d6e457bcc077ad08aff36d9465fe'}]",GeIL EVO Leggera 8GB 1600MHz,http://www.informatique.nl/434050/geil-evo-leggera-8gb-1600mhz.html,Informatique,"€ 78,00",http://img.informatique.nl/110/434050.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/434052.jpg', 'path': 'full/870a66314a23dced905967f6f800ca75141c553b.jpg', 'checksum': '2f10d6e457bcc077ad08aff36d9465fe'}]",GeIL EVO Leggera 8GB 2133MHz,http://www.informatique.nl/434052/geil-evo-leggera-8gb-2133mhz.html,Informatique,"€ 93,00",http://img.informatique.nl/110/434052.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/455100.jpg', 'path': 'full/b97fe8b2b7935895f901e8baa0df8fc984a124a9.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 16GB 1600Mhz,http://www.informatique.nl/455100/corsair-vengeance-16gb-1600mhz.html,Informatique,"€ 158,00",http://img.informatique.nl/110/455100.jpg,"16GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/455103.jpg', 'path': 'full/885021beab28385fb84064147f9d541c06cc2556.jpg', 'checksum': '654acb658f9aed0b600a53f3da01335e'}]",Corsair Vengeance 4GB(1x4GB) 1600MHz,http://www.informatique.nl/455103/corsair-vengeance-4gb-1x4gb-1600mhz.html,Informatique,"€ 43,00",http://img.informatique.nl/110/455103.jpg,"4GB (1 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/455104.jpg', 'path': 'full/556a3c7fe4b887dd242fa0484de6ff0b321ed66c.jpg', 'checksum': 'c23ac9d4c4d4419848296489a4d5c695'}]","Corsair Vengeance 12GB, 1600MHz, C9",http://www.informatique.nl/455104/corsair-vengeance-12gb-1600mhz-c9.html,Informatique,"€ 154,00",http://img.informatique.nl/110/455104.jpg,"12GB (3 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/455109.jpg', 'path': 'full/482e06a9f5dfff47ccc69f8f14c5b6edb1a00dde.jpg', 'checksum': 'd81da3dded818893ed83a5b64174403d'}]",Corsair Vengeance LP 16GB,http://www.informatique.nl/455109/corsair-vengeance-lp-16gb.html,Informatique,"€ 198,00",http://img.informatique.nl/110/455109.jpg,"16GB (4 modules),Cas Latency:  8,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/455110.jpg', 'path': 'full/bd21bfcbaba10c176efe06e63ec81aabde05eb75.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 16GB,http://www.informatique.nl/455110/corsair-vengeance-16gb.html,Informatique,"€ 184,00",http://img.informatique.nl/110/455110.jpg,"16GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/455111.jpg', 'path': 'full/600da5a019723f96159c4946283a5ed93efd65d8.jpg', 'checksum': 'ae05f64330f28752ac8293473580b6fc'}]",Corsair Vengeance 32GB,http://www.informatique.nl/455111/corsair-vengeance-32gb.html,Informatique,"€ 345,00",http://img.informatique.nl/110/455111.jpg,"32GB (4 modules),Cas Latency: 10,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/455112.jpg', 'path': 'full/72ed9a07be8194327584f5d91dac30d04dcbb2b9.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 8GB,http://www.informatique.nl/455112/corsair-vengeance-8gb.html,Informatique,"€ 102,00",http://img.informatique.nl/110/455112.jpg,"8GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/500178.jpg', 'path': 'full/629c2baf0e4ee6de29e9ddcc25b00f68c127f9ac.jpg', 'checksum': 'ce96fa016c794c93c306d38844f63dc2'}]",Corsair Dominator CMD8GX3M2A2400C11,http://www.informatique.nl/500178/corsair-dominator-cmd8gx3m2a2400c11.html,Informatique,"€ 144,00",http://img.informatique.nl/110/500178.jpg,"4GB (2 modules),Cas Latency: 11,Kloksnelheid:,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/500182.jpg', 'path': 'full/bf9e99a0bcd4987abca5cd45cc739b858a02ded4.jpg', 'checksum': 'eab967e574739c8345a26c4e928cc9cc'}]",Corsair Veng. Pro CMY16GX3M2A2400C11A,http://www.informatique.nl/500182/corsair-veng-pro-cmy16gx3m2a2400c11a.html,Informatique,"€ 186,00",http://img.informatique.nl/110/500182.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 2400 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/500183.jpg', 'path': 'full/c8ef9518f15db05775237ca802a1407595febe42.jpg', 'checksum': '07608f07481b2eb434a00687b640c2c4'}]",Corsair Veng. Pro CMY32GX3M4A2400C11R,http://www.informatique.nl/500183/corsair-veng-pro-cmy32gx3m4a2400c11r.html,Informatique,"€ 375,00",http://img.informatique.nl/110/500183.jpg,"8GB (4 modules),Cas Latency: 11,Kloksnelheid: 2400 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/500186.jpg', 'path': 'full/ceebe80162e3d280e457d643848877fd508cdd10.jpg', 'checksum': '386f4f7422f1da30d5abf519a8d7bc6d'}]",Corsair Veng. Pro CMY8GX3M2A2400C11,http://www.informatique.nl/500186/corsair-veng-pro-cmy8gx3m2a2400c11.html,Informatique,"€ 98,00",http://img.informatique.nl/110/500186.jpg,"4GB (2 modules),Cas Latency: 11,Kloksnelheid:,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/517377.jpg', 'path': 'full/533e5da49114cebf43437ef9523d39195b38ef86.jpg', 'checksum': 'b502cc66c0b500294d6015d77c5e9165'}]",Kingston HyperX KHX1600C9D3K6/24GX,http://www.informatique.nl/517377/kingston-hyperx-khx1600c9d3k6-24gx.html,Informatique,"€ 272,00",http://img.informatique.nl/110/517377.jpg,"24GB (6 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/519588.jpg', 'path': 'full/101cad2a2530a4f1bb7d67f0f3b0de6995490bae.jpg', 'checksum': '4582694a1cd3404f0ec5ee1701f6bc45'}]",Corsair XMS3 12GB(3x4GB) DDR3 1333MHz,http://www.informatique.nl/519588/corsair-xms3-12gb-3x4gb-ddr3-1333mhz.html,Informatique,"€ 146,00",http://img.informatique.nl/110/519588.jpg,"12GB (3 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/519590.jpg', 'path': 'full/8370b58e7cfceb42ab2cd0f9bf8e9767fcaa6668.jpg', 'checksum': '9643b5bd3d3e14b5d0baae40af50f3cf'}]",Corsair XMS3 2GB(1x2GB) DDR3 1333MHz CL9,http://www.informatique.nl/519590/corsair-xms3-2gb-1x2gb-ddr3-1333mhz-cl9.html,Informatique,"€ 24,00",http://img.informatique.nl/110/519590.jpg,"2GB (1 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/519593.jpg', 'path': 'full/d7e4ee9ad2b45df290fd69e640daeff31dbe73d2.jpg', 'checksum': '06cbdc4ffea0bb4d8e8a1f228c0f1325'}]",Corsair XMS3 4GB(2x2GB) DDR3 2000MHz CL9,http://www.informatique.nl/519593/corsair-xms3-4gb-2x2gb-ddr3-2000mhz-cl9.html,Informatique,"€ 67,00",http://img.informatique.nl/110/519593.jpg,"4GB (2 modules),Cas Latency:  9,Kloksnelheid: 2000 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/520828.jpg', 'path': 'full/aecb923506bc61817ea9787371dd467ecb5af41b.jpg', 'checksum': '6dbf0fd14a4ed6f95eeea3befe6d9d2c'}]",Corsair XMS3 4GB(2x2GB) DDR3 1600MHz CL9,http://www.informatique.nl/520828/corsair-xms3-4gb-2x2gb-ddr3-1600mhz-cl9.html,Informatique,"€ 49,00",http://img.informatique.nl/110/520828.jpg,"4GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/520863.jpg', 'path': 'full/f68a637c009e5eacfed640e26dc149f004cc82b9.jpg', 'checksum': '66b869520b8ac75d9eb0119f535b4cf6'}]",Corsair Dominator 8GB DDR3 1333MHz,http://www.informatique.nl/520863/corsair-dominator-8gb-ddr3-1333mhz.html,Informatique,"€ 102,00",http://img.informatique.nl/110/520863.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1333 MHz,Voltage:"
"[{'url': 'http://img.informatique.nl/110/521596.jpg', 'path': 'full/f23cc461fd438f37d4392f59b86d35e3e1089c29.jpg', 'checksum': 'c23ac9d4c4d4419848296489a4d5c695'}]",Corsair Vengeance 12GB DDR3 2000MHz,http://www.informatique.nl/521596/corsair-vengeance-12gb-ddr3-2000mhz.html,Informatique,"€ 164,00",http://img.informatique.nl/110/521596.jpg,"12GB (3 modules),Cas Latency: 10,Kloksnelheid: 2000 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/521600.jpg', 'path': 'full/24a74079685c41513d6c904681cd4d685319b8e7.jpg', 'checksum': '573c57eb4ac5247aed1e08627c8316f1'}]",Corsair Vengeance Blue 4GB DDR3 CL9,http://www.informatique.nl/521600/corsair-vengeance-blue-4gb-ddr3-cl9.html,Informatique,"€ 42,00",http://img.informatique.nl/110/521600.jpg,"4GB (1 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/521598.jpg', 'path': 'full/05b036965a3dfba72edf582b016a51ab17f0c2ca.jpg', 'checksum': 'fb747a1e5753064614e4c05f43d89d5b'}]",Corsair Vengeance 24GB DDR3 1600MHz,http://www.informatique.nl/521598/corsair-vengeance-24gb-ddr3-1600mhz.html,Informatique,"€ 300,00",http://img.informatique.nl/110/521598.jpg,"24GB (6 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/521604.jpg', 'path': 'full/e1cfa82c54ccc7c926bb61af65e7e82cf7aaa550.jpg', 'checksum': 'dcf3e891ab8aaa7ed339d7a9dc0f658c'}]",Corsair Vengeance Blue 8GB DDR3 1600MHz,http://www.informatique.nl/521604/corsair-vengeance-blue-8gb-ddr3-1600mhz.html,Informatique,"€ 87,00",http://img.informatique.nl/110/521604.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/523888.jpg', 'path': 'full/8fc3161de73069cbd356be599f00f24bd9657949.jpg', 'checksum': '821a5db48100568c94d3858f04b98c9b'}]",Corsair Vengeance 16GB,http://www.informatique.nl/523888/corsair-vengeance-16gb.html,Informatique,"€ 181,00",http://img.informatique.nl/110/523888.jpg,"16GB (4 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/523890.jpg', 'path': 'full/9b592cc5825dbf8bf6126260fa6d0fc07df58cd5.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 32GB,http://www.informatique.nl/523890/corsair-vengeance-32gb.html,Informatique,"€ 336,00",http://img.informatique.nl/110/523890.jpg,"32GB (4 modules),Cas Latency: 10,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/524005.jpg', 'path': 'full/c6bc63601f3db6bb6f85c6c2683de6b59eb9eb06.jpg', 'checksum': 'dcf3e891ab8aaa7ed339d7a9dc0f658c'}]",Corsair Vengeance CMZ8GX3M2A1866C9B,http://www.informatique.nl/524005/corsair-vengeance-cmz8gx3m2a1866c9b.html,Informatique,"€ 95,00",http://img.informatique.nl/110/524005.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/524006.jpg', 'path': 'full/2872e228a5dcc6520efe6b167b110e93790eb4e5.jpg', 'checksum': 'b1739fd887769d86eb32a73a73a752ec'}]",Corsair Dominator CMT8GX3M2A1866C9,http://www.informatique.nl/524006/corsair-dominator-cmt8gx3m2a1866c9.html,Informatique,"€ 120,00",http://img.informatique.nl/110/524006.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/524011.jpg', 'path': 'full/80096b328fcabb1d85f20c8e8eff681c1009e79d.jpg', 'checksum': '4f1a94dbc304fdbb5066f927cdcf1dee'}]",Corsair XMS3 CMX8GX3M2B1600C9,http://www.informatique.nl/524011/corsair-xms3-cmx8gx3m2b1600c9.html,Informatique,"€ 86,00",http://img.informatique.nl/110/524011.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/524341.jpg', 'path': 'full/e0c990c427c67417c7364354f4861f834143507a.jpg', 'checksum': '9243efb6b0511c316e71a7c0cf8b06da'}]",Kingston KHX1600C9D3K8/32GX,http://www.informatique.nl/524341/kingston-khx1600c9d3k8-32gx.html,Informatique,"€ 365,00",http://img.informatique.nl/110/524341.jpg,"4GB (8 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.65 V"
"[{'url': 'http://img.informatique.nl/110/521597.jpg', 'path': 'full/21e1d99ea84bbf9238278bb2bce4669251eeaddd.jpg', 'checksum': 'ba38fe67d259ddb2b27ddc3e2c5bc412'}]",Corsair Vengeance Blue 16GB DDR3 CL9,http://www.informatique.nl/521597/corsair-vengeance-blue-16gb-ddr3-cl9.html,Informatique,"€ 165,00",http://img.informatique.nl/110/521597.jpg,"16GB (4 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/524745.jpg', 'path': 'full/8850b01d779b04c7259d4f633780d0af15e7d5d3.jpg', 'checksum': '79a4d6b3f22ad029ad6414412384b5dc'}]",Corsair Vengeance 8GB(2x4GB),http://www.informatique.nl/524745/corsair-vengeance-8gb-2x4gb.html,Informatique,"€ 93,00",http://img.informatique.nl/110/524745.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.35 V"
"[{'url': 'http://img.informatique.nl/110/524746.jpg', 'path': 'full/79470cb9ca03eaf124a856ea2c475498c819b1df.jpg', 'checksum': '792bdc6038100d25b91aeb674b061ff5'}]",Corsair Vengeance 8GB(2x4GB),http://www.informatique.nl/524746/corsair-vengeance-8gb-2x4gb.html,Informatique,"€ 92,00",http://img.informatique.nl/110/524746.jpg,"8GB (2 modules),Cas Latency: 11,Kloksnelheid: 2133 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/524838.jpg', 'path': 'full/7130f0a9857a4b987c658d3be693ac9cf2b93117.jpg', 'checksum': '792bdc6038100d25b91aeb674b061ff5'}]",Corsair Vengeance CMZ8GX3M2A1600C9R,http://www.informatique.nl/524838/corsair-vengeance-cmz8gx3m2a1600c9r.html,Informatique,"€ 84,00",http://img.informatique.nl/110/524838.jpg,"8GB (2 modules),Cas Latency:  9,Kloksnelheid: 1600 MHz,Voltage: 1.50 V"
"[{'url': 'http://img.informatique.nl/110/525016.jpg', 'path': 'full/32e7d43fc945937657c8c4f50ffea70994bcecc9.jpg', 'checksum': 'ddd89a69d4cd7d5fd56d46df4e4c5973'}]",Corsair Vengeance 16GB(4x4GB),http://www.informatique.nl/525016/corsair-vengeance-16gb-4x4gb.html,Informatique,"€ 188,00",http://img.informatique.nl/110/525016.jpg,"16GB (4 modules),Cas Latency:  9,Kloksnelheid: 1866 MHz,Voltage: 1.50 V"
