name,url,webshop,price,image_urls,desc
"ASRock Z87 Extreme4/TB4, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z87-Extreme4-TB4-socket-1150-moederbord/html/product/1081105?tk=7&lk=9435,alternate.nl,"€ 154,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87 Extreme6, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Z87-Extreme6-socket-1150-moederbord/html/product/1081104?tk=7&lk=9435,alternate.nl,"€ 159,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87 Extreme6/ac, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Z87-Extreme6-ac-socket-1150-moederbord/html/product/1083203?tk=7&lk=9435,alternate.nl,"€ 169,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87 Extreme9/ac, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Z87-Extreme9-ac-socket-1150-moederbord/html/product/1083202?tk=7&lk=9435,alternate.nl,"€ 314,-",placeholder,"
          ATX 
        ,
          onboard, 5x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87 OC Formula, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Z87-OC-Formula-socket-1150-moederbord/html/product/1081090?tk=7&lk=9435,alternate.nl,"€ 127,",placeholder,"
          ATX 
        ,
          onboard, 4x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87 OC Formula/ac, socket 1150 moederbord RAID, Gb-LAN, Sound, E-ATX",/ASRock/Z87-OC-Formula-ac-socket-1150-moederbord/html/product/1083200?tk=7&lk=9435,alternate.nl,"€ 242,",placeholder,"
          E-ATX 
        ,
          onboard, 4x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87 Pro3, socket 1150 moederbord RAID, Gb-LAN,  Sound, ATX, Retail",/ASRock/Z87-Pro3-socket-1150-moederbord/html/product/1081110?tk=7&lk=9435,alternate.nl,"€ 87,",placeholder,"
          ATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Z87 Pro4, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX, Retail",/ASRock/Z87-Pro4-socket-1150-moederbord/html/product/1081108?tk=7&lk=9435,alternate.nl,"€ 104,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Z87E-ITX, socket 1150 moederbord RAID, Gb-LAN, Sound, Mini-ITX, Retail",/ASRock/Z87E-ITX-socket-1150-moederbord/html/product/1081134?tk=7&lk=9435,alternate.nl,"€ 129,",placeholder,"
          Mini ITX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Z87M Extreme4, socket 1150 moederbord RAID. Gb-LAN, Sound, µATX, Retail",/ASRock/Z87M-Extreme4-socket-1150-moederbord/html/product/1081132?tk=7&lk=9435,alternate.nl,"€ 104,",placeholder,"
          µATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87M OC Formula, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX, Retail",/ASRock/Z87M-OC-Formula-socket-1150-moederbord/html/product/1081131?tk=7&lk=9435,alternate.nl,"€ 134,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z87M Pro4, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX, Retail",/ASRock/Z87M-Pro4-socket-1150-moederbord/html/product/1081133?tk=7&lk=9435,alternate.nl,"€ 88,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Z97 Anniversary, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z97-Anniversary-socket-1150-moederbord/html/product/1150823?tk=7&lk=9435,alternate.nl,"€ 82,",placeholder,"
          ATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Z97 Extreme4, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z97-Extreme4-socket-1150-moederbord/html/product/1139176?tk=7&lk=9435,alternate.nl,"€ 139,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z97 Extreme6, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z97-Extreme6-socket-1150-moederbord/html/product/1139174?tk=7&lk=9435,alternate.nl,"€ 172,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z97 Extreme9, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z97-Extreme9-socket-1150-moederbord/html/product/1146375?tk=7&lk=9435,alternate.nl,"€ 247,",placeholder,"
          ATX 
        ,
          onboard, 5x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z97 OC Formula, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z97-OC-Formula-socket-1150-moederbord/html/product/1150822?tk=7&lk=9435,alternate.nl,"€ 217,",placeholder,"
          ATX 
        ,
          onboard, 4x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock Z97 Pro3, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z97-Pro3-socket-1150-moederbord/html/product/1139180?tk=7&lk=9435,alternate.nl,"€ 98,",placeholder,"
          ATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Z97 Pro4, socket 1150 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/Z97-Pro4-socket-1150-moederbord/html/product/1139179?tk=7&lk=9435,alternate.nl,"€ 107,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1150 
        "
"ASRock Z97E-ITX/ac, socket 1150 moederbord RAID, Gb-LAN, Sound, Mini-ITX",/ASRock/Z97E-ITX-ac-socket-1150-moederbord/html/product/1141498?tk=7&lk=9435,alternate.nl,"€ 137,",placeholder,"
          Mini ITX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Z97M Anniversary, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX",/ASRock/Z97M-Anniversary-socket-1150-moederbord/html/product/1150824?tk=7&lk=9435,alternate.nl,"€ 79,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1150 
        "
"ASRock Z97M OC Formula, socket 1150 moederbord RAID, Gb-LAN, Sound, µATX",/ASRock/Z97M-OC-Formula-socket-1150-moederbord/html/product/1141496?tk=7&lk=9435,alternate.nl,"€ 139,",placeholder,"
          µATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1150 
        "
"ASRock B75 Pro3, socket 1155 moederbord Gb-LAN, Sound, ATX, Retail",/ASRock/B75-Pro3-socket-1155-moederbord/html/product/999998?tk=7&lk=9435,alternate.nl,"€ 66,",placeholder,"
          ATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1155 
        "
"ASRock B75 Pro3-M, socket 1155 moederbord Gb-LAN, VGA, Sound, µATX, Retail",/ASRock/B75-Pro3-M-socket-1155-moederbord/html/product/1000000?tk=7&lk=9435,alternate.nl,"€ 56,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1155 
        "
"ASRock B75M R2.0, socket 1155 moederbord Gb-LAN, Sound, µATX",/ASRock/B75M-R2-0-socket-1155-moederbord/html/product/1036538?tk=7&lk=9435,alternate.nl,"€ 56,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1155 
        "
"ASRock B75M-DGS, socket 1155 moederbord Gb-LAN, Sound, µATX",/ASRock/B75M-DGS-socket-1155-moederbord/html/product/1036536?tk=7&lk=9435,alternate.nl,"€ 44,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1155 
        "
"ASRock B75M-GL R2.0, socket 1155 moederbord Gb-LAN, Sound, µATX",/ASRock/B75M-GL-R2-0-socket-1155-moederbord/html/product/1036539?tk=7&lk=9435,alternate.nl,"€ 39,",placeholder,"
          µATX 
        ,
          onboard, 2x PCIe x16, CrossFireX 
        ,
          1155 
        "
"ASRock C216 WS, socket 1155 moederbord RAID, Gb-LAN, Sound, ATX",/ASRock/C216-WS-socket-1155-moederbord/html/product/1118610?tk=7&lk=9435,alternate.nl,"€ 169,",placeholder,"
          ATX 
        ,
          onboard, 3x PCIe x16, CrossFireX 
        ,
          1155 
        "
"ASRock Fatal1ty Z77 Professional-M, socket 1155 moederbord RAID, Gb-LAN, VGA, Sound, µATX, Retail",/ASRock/Fatal1ty-Z77-Professional-M-socket-1155-moederbord/html/product/995867?tk=7&lk=9435,alternate.nl,"€ 86,",placeholder,"
          µATX 
        ,
          onboard, 3x PCIe x16, CrossFireX, SLI 
        ,
          1155 
        "
"ASRock H61 Pro BTC, socket 1155 moederbord Gb-LAN, Sound, ATX",/ASRock/H61-Pro-BTC-socket-1155-moederbord/html/product/1118735?tk=7&lk=9435,alternate.nl,"€ 49,",placeholder,"
          ATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1155 
        "
"ASRock H61M-DG3/USB3, socket 1155 moederbord Gb-LAN, Sound, µATX",/ASRock/H61M-DG3-USB3-socket-1155-moederbord/html/product/1041808?tk=7&lk=9435,alternate.nl,"€ 44,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1155 
        "
"ASRock H61M-DGS R2.0, socket 1155 moederbord Gb-LAN, Sound, µATX",/ASRock/H61M-DGS-R2-0-socket-1155-moederbord/html/product/1155932?tk=7&lk=9435,alternate.nl,"€ 44,",placeholder,"
          µATX 
        ,
          onboard, 1x PCIe x16 
        ,
          1155 
        "
