images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://img.informatique.nl/110/538897.jpg', 'path': 'full/95fac68a740457323e1a6adeec24cf5605fb0610.jpg', 'checksum': '74eed0dd601878dc8ab1221e3cca8625'}]","Zalman 500GLX, 500W",http://www.informatique.nl/538897/zalman-500glx-500w.html,Informatique,"€ 46,00",http://img.informatique.nl/110/538897.jpg,"ATX ,500 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/539631.jpg', 'path': 'full/01d6885efd684057325e0dec7160dad77c1e0010.jpg', 'checksum': 'c5b8cc0d1c873d4f264dc86e5123beb3'}]",SilverStone SST-ST60F-ESB 600W,http://www.informatique.nl/539631/silverstone-sst-st60f-esb-600w.html,Informatique,"€ 67,00",http://img.informatique.nl/110/539631.jpg,"ATX ,600 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/539632.jpg', 'path': 'full/e41931d761dba772470b1aade871916c7fb8a060.jpg', 'checksum': 'c5b8cc0d1c873d4f264dc86e5123beb3'}]",SilverStone SST-ST70F-ESB 700W,http://www.informatique.nl/539632/silverstone-sst-st70f-esb-700w.html,Informatique,"€ 81,00",http://img.informatique.nl/110/539632.jpg,"ATX ,700 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/540942.jpg', 'path': 'full/caaff3e33d86530e2493bb673368d2cfc8fe26d2.jpg', 'checksum': '17f8704ff376347525cc3f6400a9127a'}]",Cooler Master V1200,http://www.informatique.nl/540942/cooler-master-v1200.html,Informatique,"€ 253,00",http://img.informatique.nl/110/540942.jpg,"ATX ,1200 Watt,Modulair,80+ Efficiency,135mm Fan"
"[{'url': 'http://img.informatique.nl/110/542266.jpg', 'path': 'full/213b5e884c26ffd2b926170e6419d7d66ecc2854.jpg', 'checksum': '74adbb898f54bb74797afcea9b34dc25'}]",Super Flower Golden Green HX 350W,http://www.informatique.nl/542266/super-flower-golden-green-hx-350w.html,Informatique,"€ 53,00",http://img.informatique.nl/110/542266.jpg,
"[{'url': 'http://img.informatique.nl/110/542267.jpg', 'path': 'full/d8f57d09db849aaa966d281f55190d83d1a388b4.jpg', 'checksum': 'a9ac3cd004115fdd91e4bbf97e8447c4'}]",Super Flower Golden Silent 430W,http://www.informatique.nl/542267/super-flower-golden-silent-430w.html,Informatique,"€ 112,00",http://img.informatique.nl/110/542267.jpg,
"[{'url': 'http://img.informatique.nl/110/542268.jpg', 'path': 'full/b2a08231ebaee845fa3d77025cf13434152ab83c.jpg', 'checksum': '74adbb898f54bb74797afcea9b34dc25'}]",Super Flower Golden Green HX 450W,http://www.informatique.nl/542268/super-flower-golden-green-hx-450w.html,Informatique,"€ 59,00",http://img.informatique.nl/110/542268.jpg,
"[{'url': 'http://img.informatique.nl/110/542271.jpg', 'path': 'full/c521579b4a64549b7a86c56a747e13ac92028573.jpg', 'checksum': '74adbb898f54bb74797afcea9b34dc25'}]",Super Flower Golden Green HX 550W,http://www.informatique.nl/542271/super-flower-golden-green-hx-550w.html,Informatique,"€ 69,00",http://img.informatique.nl/110/542271.jpg,
"[{'url': 'http://img.informatique.nl/110/542272.jpg', 'path': 'full/513aa12208c75c2413ad7c12a0f750dca711edfe.jpg', 'checksum': '74adbb898f54bb74797afcea9b34dc25'}]",Super Flower Golden Green HX 650W,http://www.informatique.nl/542272/super-flower-golden-green-hx-650w.html,Informatique,"€ 84,00",http://img.informatique.nl/110/542272.jpg,
"[{'url': 'http://img.informatique.nl/110/542273.jpg', 'path': 'full/0b982165ef245ab2ea6d09bb8bfb3df8ff682639.jpg', 'checksum': 'affaf4cee37d93b79fc8ab3ba07d56cd'}]",Super Flower Golden Green HX 750W,http://www.informatique.nl/542273/super-flower-golden-green-hx-750w.html,Informatique,"€ 91,00",http://img.informatique.nl/110/542273.jpg,
"[{'url': 'http://img.informatique.nl/110/542274.jpg', 'path': 'full/d2278392052cd43c23d3297116d8b811a203025d.jpg', 'checksum': 'd0e72df956cd06e449f1060c76df0e63'}]",Super Flower Leadex Gold 850W,http://www.informatique.nl/542274/super-flower-leadex-gold-850w.html,Informatique,"€ 133,00",http://img.informatique.nl/110/542274.jpg,
"[{'url': 'http://img.informatique.nl/110/542635.jpg', 'path': 'full/18f158319fc3fa57acb0042d640334302dcdb4cb.jpg', 'checksum': 'f6fb6121ab72a1b2d55a5bd0570308d2'}]",HP Power Supply 300W (633190-001),http://www.informatique.nl/542635/hp-power-supply-300w-633190-001.html,Informatique,"€ 78,00",http://img.informatique.nl/110/542635.jpg,
"[{'url': 'http://img.informatique.nl/110/542759.jpg', 'path': 'full/fda7aec87c4a34f5ccfc955aef31903bdc0bf4e9.jpg', 'checksum': 'e1e59f4f76c194ae669e82a3b1f1d10f'}]",Fractal Design 500W Integra R2,http://www.informatique.nl/542759/fractal-design-500w-integra-r2.html,Informatique,"€ 65,00",http://img.informatique.nl/110/542759.jpg,
"[{'url': 'http://img.informatique.nl/110/542760.jpg', 'path': 'full/2c9a77e66020e9af997bde8824cf11bd03db83a7.jpg', 'checksum': '65db68c37e1fb8b08d9874a72f726d18'}]",Fractal Design 650W Integra R2,http://www.informatique.nl/542760/fractal-design-650w-integra-r2.html,Informatique,"€ 70,00",http://img.informatique.nl/110/542760.jpg,
"[{'url': 'http://img.informatique.nl/110/543548.jpg', 'path': 'full/7141d6fb9aead45329d9aecaf0bcdf659aedeee0.jpg', 'checksum': 'd2feca7c1616d812ad1f56cd54390c08'}]",Corsair Builder Series VS350,http://www.informatique.nl/543548/corsair-builder-series-vs350.html,Informatique,"€ 32,99",http://img.informatique.nl/110/543548.jpg,
"[{'url': 'http://img.informatique.nl/110/543714.jpg', 'path': 'full/0e97ce36999bd5453086bdcf53052e41f8baa3b5.jpg', 'checksum': '0dae5c9d2bae52433d1cec8774d3b201'}]",Be Quiet! Straight Power 10 500W,http://www.informatique.nl/543714/be-quiet-straight-power-10-500w.html,Informatique,"€ 89,00",http://img.informatique.nl/110/543714.jpg,
"[{'url': 'http://img.informatique.nl/110/543715.jpg', 'path': 'full/701fb027da4d323d6d1501e92be07d5f1e710ed9.jpg', 'checksum': '0dae5c9d2bae52433d1cec8774d3b201'}]",Be Quiet! Straight Power 10 600W,http://www.informatique.nl/543715/be-quiet-straight-power-10-600w.html,Informatique,"€ 100,00",http://img.informatique.nl/110/543715.jpg,
"[{'url': 'http://img.informatique.nl/110/543717.jpg', 'path': 'full/34e76ec528f74bb176dbbdb03287dc3f37a03fec.jpg', 'checksum': 'c6eb0f7bc13ea267b066345ede69730f'}]",Be Quiet! Straight Power 10 CM 500W,http://www.informatique.nl/543717/be-quiet-straight-power-10-cm-500w.html,Informatique,"€ 96,00",http://img.informatique.nl/110/543717.jpg,
"[{'url': 'http://img.informatique.nl/110/543719.jpg', 'path': 'full/3dbdcccd97ef01e53fba7199ec32878bf23586fb.jpg', 'checksum': '5ffa79c92df60e57df44e69e74d549d5'}]",Be Quiet! Straight Power 10 CM 700W,http://www.informatique.nl/543719/be-quiet-straight-power-10-cm-700w.html,Informatique,"€ 121,00",http://img.informatique.nl/110/543719.jpg,
"[{'url': 'http://img.informatique.nl/110/543793.jpg', 'path': 'full/f717c7e5e991a94770ea94257c114dfe89ebd168.jpg', 'checksum': 'ac566e9b7ac77d6dfc8efd99989dc559'}]",Enermax Revolution87+  850W,http://www.informatique.nl/543793/enermax-revolution87-850w.html,Informatique,"€ 157,00",http://img.informatique.nl/110/543793.jpg,"850 Watt , Modulair , 80+ Gold efficiency"
"[{'url': 'http://img.informatique.nl/110/543814.jpg', 'path': 'full/d4bacee62a8749a282203336e35cee1ed3e1d017.jpg', 'checksum': '39cddc6bdd3c5531070a579abb1b0d18'}]",Fractal Design Newton R3 1000W,http://www.informatique.nl/543814/fractal-design-newton-r3-1000w.html,Informatique,"€ 226,00",http://img.informatique.nl/110/543814.jpg,
"[{'url': 'http://img.informatique.nl/110/543816.jpg', 'path': 'full/c326560290dfc256212462dace43e9321a0d8584.jpg', 'checksum': 'a3894c33369003882ec5f628e0f66b05'}]",Fractal Design Newton R3 800W,http://www.informatique.nl/543816/fractal-design-newton-r3-800w.html,Informatique,"€ 190,00",http://img.informatique.nl/110/543816.jpg,
"[{'url': 'http://img.informatique.nl/110/543817.jpg', 'path': 'full/1ba5ae237eadbe41617823f015a73e0e0e33516e.jpg', 'checksum': '18900cbdd1c563e63ffaa27be6e12d5a'}]",Fractal Design Newton R3 1000W Wit,http://www.informatique.nl/543817/fractal-design-newton-r3-1000w-wit.html,Informatique,"€ 220,00",http://img.informatique.nl/110/543817.jpg,
"[{'url': 'http://img.informatique.nl/110/543863.jpg', 'path': 'full/657381e978374ff278e0d80e696de5a5e69c4c15.jpg', 'checksum': '159a83529097f6c29ee422b8706a4bf3'}]",Seasonic S12II 350W 80+ Bronze,http://www.informatique.nl/543863/seasonic-s12ii-350w-80-bronze.html,Informatique,"€ 47,00",http://img.informatique.nl/110/543863.jpg,
"[{'url': 'http://img.informatique.nl/110/544440.jpg', 'path': 'full/23401dac58f38c5a955aadafc57bee6614a68e54.jpg', 'checksum': '3ff63a1f03fb324d3e7756aa548ac6ef'}]",Super Flower Leadex Platinum 1200W Black,http://www.informatique.nl/544440/super-flower-leadex-platinum-1200w-black.html,Informatique,"€ 237,00",http://img.informatique.nl/110/544440.jpg,
"[{'url': 'http://img.informatique.nl/110/544441.jpg', 'path': 'full/eb6d6f69f6bc58e6b257c2ac19d380b01c90b044.jpg', 'checksum': '02fe24fcf912dd9b6e8765971cba486a'}]",Super Flower Leadex Platinum 1200W White,http://www.informatique.nl/544441/super-flower-leadex-platinum-1200w-white.html,Informatique,"€ 237,00",http://img.informatique.nl/110/544441.jpg,
"[{'url': 'http://img.informatique.nl/110/557087.jpg', 'path': 'full/7e90a0bf3dddaeec70ebd743b51c9089724eef21.jpg', 'checksum': '361e82e55a354ad43be23140f6f933b5'}]","XFX Core Edition Pro 850 Watt, ATX",http://www.informatique.nl/557087/xfx-core-edition-pro-850-watt-atx.html,Informatique,"€ 89,00",http://img.informatique.nl/110/557087.jpg,"ATX ,850 Watt,80+ Efficiency,135mm Fan"
"[{'url': 'http://img.informatique.nl/110/557088.jpg', 'path': 'full/5835513ce41cb539a7de5b606ddc4b6aad86c2c3.jpg', 'checksum': '2938e9f569025007280fb7ddb49587b6'}]",XFX Core Edition Pro 450 Watt,http://www.informatique.nl/557088/xfx-core-edition-pro-450-watt.html,Informatique,"€ 51,00",http://img.informatique.nl/110/557088.jpg,"ATX ,450 Watt,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/561682.jpg', 'path': 'full/ab8a4c4e154b1773a923c687fd37685a6199a0ec.jpg', 'checksum': '9e15deeefa6a826bf56ecfcca87331e0'}]",Be Quiet! Power Zone 750W,http://www.informatique.nl/561682/be-quiet-power-zone-750w.html,Informatique,"€ 113,00",http://img.informatique.nl/110/561682.jpg,"ATX ,750 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/643885.jpg', 'path': 'full/b1a665b24f32704217c2bf15fde40493b4f32065.jpg', 'checksum': '68eef187c71d074230f002b2adf82c75'}]",Spire ATX PC voeding - Jewel Silver 420W,http://www.informatique.nl/643885/spire-atx-pc-voeding-jewel-silver-420w.html,Informatique,"€ 20,00",http://img.informatique.nl/110/643885.jpg,
"[{'url': 'http://img.informatique.nl/110/745012.jpg', 'path': 'full/7f56fe897254b211bc997bdd760c57648c4af3d1.jpg', 'checksum': 'b6e1a1eeaa8f1678859c2effcaa1c0b6'}]",Silentmaxx Fanless II 500W,http://www.informatique.nl/745012/silentmaxx-fanless-ii-500w.html,Informatique,"€ 153,00",http://img.informatique.nl/110/745012.jpg,"ATX ,500 Watt,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/892514.jpg', 'path': 'full/5aef6a784fe6a303544d034bf6b6dba82b10c661.jpg', 'checksum': '402060517437be3ccf79e0f71e8d0ed8'}]",Antec HCG-520-EC,http://www.informatique.nl/892514/antec-hcg-520-ec.html,Informatique,"€ 70,00",http://img.informatique.nl/110/892514.jpg,"ATX ,520 Watt,80+ Efficiency,135mm Fan"
"[{'url': 'http://img.informatique.nl/110/892719.jpg', 'path': 'full/195963df1ee9c4c61d545d06b4f01647256df122.jpg', 'checksum': '8306e0288a379431b81c83efd187662b'}]","Antec EarthWatts EA-550, Platinum",http://www.informatique.nl/892719/antec-earthwatts-ea-550-platinum.html,Informatique,"€ 89,00",http://img.informatique.nl/110/892719.jpg,
"[{'url': 'http://img.informatique.nl/110/892720.jpg', 'path': 'full/a8d60462d2293bfeccc12419bc19543be4fba0ff.jpg', 'checksum': '8306e0288a379431b81c83efd187662b'}]","Antec EarthWatts EA-650, Platinum",http://www.informatique.nl/892720/antec-earthwatts-ea-650-platinum.html,Informatique,"€ 97,00",http://img.informatique.nl/110/892720.jpg,
"[{'url': 'http://img.informatique.nl/110/892896.jpg', 'path': 'full/f58d470f5ed74cf379ebe8aa1e6621bd4a5565e1.jpg', 'checksum': '3d8ea5b660201edfb4984df2ced33157'}]",Enermax NAXN 80+ 650W ATX,http://www.informatique.nl/892896/enermax-naxn-80-650w-atx.html,Informatique,"€ 81,00",http://img.informatique.nl/110/892896.jpg,"ATX ,650 Watt,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/893608.jpg', 'path': 'full/64e335148dc759c7912bcf4c79394f844a49ba2e.jpg', 'checksum': 'e94ea325b4f3db396359f9db4fa73c14'}]",Antec NeoECO 450W,http://www.informatique.nl/893608/antec-neoeco-450w.html,Informatique,"€ 53,00",http://img.informatique.nl/110/893608.jpg,
"[{'url': 'http://img.informatique.nl/110/893609.jpg', 'path': 'full/ac6b245edfd30717a1fbbc68548d4285af1fdf8b.jpg', 'checksum': '2fe745b1827a1ffe184e50fb16746487'}]",Antec NeoECO 520W,http://www.informatique.nl/893609/antec-neoeco-520w.html,Informatique,"€ 55,00",http://img.informatique.nl/110/893609.jpg,
"[{'url': 'http://img.informatique.nl/110/893610.jpg', 'path': 'full/047af98337601428059c3df4fd9c11adc2ef4726.jpg', 'checksum': '3b7f1891e3be8e92db23fa133580bdc6'}]",Antec NeoECO 620W,http://www.informatique.nl/893610/antec-neoeco-620w.html,Informatique,"€ 63,00",http://img.informatique.nl/110/893610.jpg,
"[{'url': 'http://img.informatique.nl/110/925129.jpg', 'path': 'full/8672ae810c05046b1889699e49f753d745b0acea.jpg', 'checksum': '8e0b8b2dafe7efabca347ec6099499e9'}]","Be Quiet! Straight Power E9, 600Watt",http://www.informatique.nl/925129/be-quiet-straight-power-e9-600watt.html,Informatique,"€ 105,00",http://img.informatique.nl/110/925129.jpg,"ATX ,600 Watt,80+ Efficiency,135mm Fan"
"[{'url': 'http://img.informatique.nl/110/925130.jpg', 'path': 'full/c94b6473d88fded2801baf7945ee4d772d8c6fd7.jpg', 'checksum': '8e0b8b2dafe7efabca347ec6099499e9'}]","Be Quiet! Straight Power E9, 700W",http://www.informatique.nl/925130/be-quiet-straight-power-e9-700w.html,Informatique,"€ 115,00",http://img.informatique.nl/110/925130.jpg,"ATX ,700 Watt,80+ Efficiency,135mm Fan"
"[{'url': 'http://img.informatique.nl/110/925132.jpg', 'path': 'full/68816244d78be9c4d1bdbdd70b5abfb21158782f.jpg', 'checksum': 'a68f60f99d42af2d5c1e5366032d21e2'}]","Be Quiet! Straight Power E9 CM, 580Watt",http://www.informatique.nl/925132/be-quiet-straight-power-e9-cm-580watt.html,Informatique,"€ 107,00",http://img.informatique.nl/110/925132.jpg,"ATX ,580 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925136.jpg', 'path': 'full/e6aec1ba302f7b4830e96696028a9d061f8ab481.jpg', 'checksum': '7ef2667e336a324633080d12df5e74e5'}]",Be Quiet! Dark Power Pro P10 550W,http://www.informatique.nl/925136/be-quiet-dark-power-pro-p10-550w.html,Informatique,"€ 134,00",http://img.informatique.nl/110/925136.jpg,"ATX ,550 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925140.jpg', 'path': 'full/700d6416a3bedb7d04500e157e67bd73c3162941.jpg', 'checksum': '7ef2667e336a324633080d12df5e74e5'}]",Be Quiet! Dark Power Pro P10 1000W,http://www.informatique.nl/925140/be-quiet-dark-power-pro-p10-1000w.html,Informatique,"€ 239,00",http://img.informatique.nl/110/925140.jpg,"ATX ,1000 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925141.jpg', 'path': 'full/064cf2c6444e970b711e041d082e0434d3118a48.jpg', 'checksum': '7ef2667e336a324633080d12df5e74e5'}]",Be Quiet! Dark Power Pro P10 1200W,http://www.informatique.nl/925141/be-quiet-dark-power-pro-p10-1200w.html,Informatique,"€ 275,00",http://img.informatique.nl/110/925141.jpg,"ATX ,1200 Watt,Modulair,80+ Efficiency"
"[{'url': 'http://img.informatique.nl/110/925160.jpg', 'path': 'full/c7709dc5921edc858b5abf5a5744785a9fc56031.jpg', 'checksum': '14fd70621d5ca8ef0a260bbfcc518c30'}]",Be Quiet! Pure Power L8 600W,http://www.informatique.nl/925160/be-quiet-pure-power-l8-600w.html,Informatique,"€ 74,95",http://img.informatique.nl/110/925160.jpg,"ATX ,600 Watt,80+ Efficiency,120mm Fan"
"[{'url': 'http://img.informatique.nl/110/925161.jpg', 'path': 'full/cce1bdd92512c454e806b3e32216169d1a8d8b7b.jpg', 'checksum': '14fd70621d5ca8ef0a260bbfcc518c30'}]",Be Quiet! Pure Power L8 700W,http://www.informatique.nl/925161/be-quiet-pure-power-l8-700w.html,Informatique,"€ 87,00",http://img.informatique.nl/110/925161.jpg,"ATX ,700 Watt,80+ Efficiency,120mm Fan"
