name,url,webshop,price,image_urls,desc
"EVGA GeForce GTX 750 Ti FTW (02G-P4-3757-KR), grafische kaart DVI-I, HDMI, DisplayPort",/EVGA/GeForce-GTX-750-Ti-FTW-(02G-P4-3757-KR)-grafische-kaart/html/product/1123689?tk=7&lk=9374,alternate.nl,"€ 152,",placeholder,"
          GeForce GTX 750 Ti 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 750 Ti SC (02G-P4-3753-KR), grafische kaart DVI-I, HDMI, DisplayPort",/EVGA/GeForce-GTX-750-Ti-SC-(02G-P4-3753-KR)-grafische-kaart/html/product/1123687?tk=7&lk=9374,alternate.nl,"€ 164,",placeholder,"
          GeForce GTX 750 Ti 
        ,
          2 GB (GDDR5, 128 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 760 4GB w/ ACX Cooler, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-760-4GB-w-ACX-Cooler-grafische-kaart/html/product/1098012?tk=7&lk=9374,alternate.nl,"€ 314,-",placeholder,"
          GeForce GTX 760 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 760 Dual SC w/ ACX Cooler, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-760-Dual-SC-w-ACX-Cooler-grafische-kaart/html/product/1097456?tk=7&lk=9374,alternate.nl,"€ 264,-",placeholder,"
          GeForce GTX 760 
        ,
          2 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 760 SC w/ ACX Cooler (02G-P4-2765-KR), grafische kaart 2x DVI, HDMI, DisplayPort, SLI, Retail",/EVGA/GeForce-GTX-760-SC-w-ACX-Cooler-(02G-P4-2765-KR)-grafische-kaart/html/product/1086364?tk=7&lk=9374,alternate.nl,"€ 209,",placeholder,"
          GeForce GTX 760 
        ,
          2 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 760 SC w/ ACX Cooler (04G-P4-2768-KR), grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-760-SC-w-ACX-Cooler-(04G-P4-2768-KR)-grafische-kaart/html/product/1086366?tk=7&lk=9374,alternate.nl,"€ 329,-",placeholder,"
          GeForce GTX 760 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 770 4GB Dual Classified Hydro Copper, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-770-4GB-Dual-Classified-Hydro-Copper-grafische-kaart/html/product/1095876?tk=7&lk=9374,alternate.nl,"€ 399,-",placeholder,"
          GeForce GTX 770 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 770 Dual SC w/ ACX Cooler, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-770-Dual-SC-w-ACX-Cooler-grafische-kaart/html/product/1097458?tk=7&lk=9374,alternate.nl,"€ 309,-",placeholder,"
          GeForce GTX 770 
        ,
          2 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 770 Dual Superclocked, grafische kaart 2x DVI, HDMI, DisplayPort, SLI",/EVGA/GeForce-GTX-770-Dual-Superclocked-grafische-kaart/html/product/1095872?tk=7&lk=9374,alternate.nl,"€ 394,-",placeholder,"
          GeForce GTX 770 
        ,
          4 GB (GDDR5, 256 Bit) 
        ,
          2 Slots 
        "
"EVGA GeForce GTX 780 Ti Superclocked w/ ACX Cooler, grafische kaart DVI, HDMI, DisplayPort, SLI, Retail",/EVGA/GeForce-GTX-780-Ti-Superclocked-w-ACX-Cooler-grafische-kaart/html/product/1112400?tk=7&lk=9374,alternate.nl,"€ 519,-",placeholder,"
          GeForce GTX 780 Ti 
        ,
          3 GB (GDDR5, 384 Bit) 
        ,
          2 Slots 
        "
