url,price,name,desc
/productinfo/52015/asrock-k10n78-1394,,ASRock K10N78-1394,"Micro ATX, Socket AM2+, Nvidia GeForce 8200"
/productinfo/26284/asrock-k10n780slix3-wifi,,ASRock K10N780SLIX3-WiFi,"ATX, Socket AM2+, DDR2, Nvidia nForce 780a SLI"
/productinfo/85090/asrock-k10n78d,,ASRock K10N78D,"ATX, Socket AM2+, DDR2, Nvidia nForce 720D"
/productinfo/24525/asrock-k10n78fullhd-hsli-r30,,ASRock K10N78FullHD-hSLI R3.0,"ATX, Socket AM2+, DDR2, Nvidia GeForce 8200"
/productinfo/62762/asrock-k10n78m,,ASRock K10N78M,"Micro ATX, Socket AM2+, DDR2, Nvidia GeForce 8200"
/productinfo/97568/asrock-k10n78m-pro,,ASRock K10N78M Pro,"Micro ATX, Socket AM2, DDR2, Nvidia GeForce 8200"
/productinfo/24526/asrock-k10n78hsli-1394,,ASRock K10N78hSLI-1394,"ATX, Socket AM2+, DDR2, Nvidia GeForce 8200"
/productinfo/24527/asrock-k10n78hsli-glan,,ASRock K10N78hSLI-GLAN,"ATX, Socket AM2+, DDR2, Nvidia GeForce 8200"
,,,
/productinfo/24528/asrock-k10n78hsli-wifi,,ASRock K10N78hSLI-WiFi,"ATX, Socket AM2+, DDR2, Nvidia GeForce 8200"
/productinfo/89003/asrock-k10n7sli,,ASRock K10N7SLI,"ATX, Socket AM2+, Nvidia nForce 740a SLI"
/productinfo/17454/asrock-k7nf2-raid,,ASRock K7NF2-RAID,
/productinfo/95937/asrock-k8a780lm,,ASRock K8A780LM,"Micro ATX, Socket 754, DDR, AMD 760G"
/productinfo/48137/asrock-k8n68pv-glan,,ASRock K8N68PV-GLAN,"Micro ATX, Socket 754, DDR, Nvidia nForce 630a"
/productinfo/47477/asrock-k8nf3-vsta,,ASRock K8NF3-VSTA,"ATX, Socket 754, DDR"
/productinfo/6625/asrock-k8nf6g-vsta,,ASRock K8NF6G-VSTA,
/productinfo/5625/asrock-k8nf6p-vsta,,ASRock K8NF6P-VSTA,"Micro ATX, Socket 754"
/productinfo/12664/asrock-k8upgrade-nf3,,ASRock K8Upgrade-NF3,
/productinfo/104146/asrock-m3a-ucc,,ASRock M3A UCC,"ATX, Socket AM3, DDR3"
/productinfo/126360/asrock-m3a-glan,,ASRock M3A-GLAN,"ATX, Socket AM3, DDR2"
/productinfo/75668/asrock-m3a770de,,ASRock M3A770DE,"ATX, Socket AM3, DDR3, AMD 770"
/productinfo/171048/asrock-m3a770de-fx,,ASRock M3A770DE FX,
/productinfo/69524/asrock-m3a780gxh128m,,ASRock M3A780GXH/128M,"ATX, Socket AM3, AMD 780G"
/productinfo/97103/asrock-m3a785gm-le128m,,ASRock M3A785GM-LE/128M,"Micro ATX, Socket AM3, DDR3, AMD 785G"
/productinfo/75669/asrock-m3a785gmh128m,,ASRock M3A785GMH/128M,"Micro ATX, Socket AM3, DDR3, AMD 785G"
/productinfo/132252/intel-dz68pl,,Intel DZ68PL,"ATX, Socket 1155, DDR3, Intel Z68"
/productinfo/130296/intel-dz68zv,,Intel DZ68ZV,"ATX, Socket 1155, DDR3, Intel Z68"
/productinfo/150614/intel-dz77bh-55k,,Intel DZ77BH-55K,"ATX, Socket 1155, DDR3, Intel Z77"
/productinfo/160434/intel-dz77gal70k,,Intel DZ77GAL70K,"ATX, Socket 1155, DDR3, Intel Z77"
/productinfo/158485/intel-dz77re75k,,Intel DZ77RE75K,"ATX, Socket 1155, DDR3, Intel Z77"
/productinfo/151414/intel-dz77sl50k,,Intel DZ77SL50K,"ATX, Socket 1155, DDR3, Intel Z77"
/productinfo/96022/intel-h55hc,,Intel H55HC,"DDR3, Intel H55"
/productinfo/76532/intel-q43ap-oem,,Intel Q43AP OEM,"Micro ATX, Socket 775, DDR2, Intel Q43"
/productinfo/126967/intel-s1200btl,"€ 305,84",Intel S1200BTL,"ATX, Socket 1155, DDR3"
/productinfo/153610/intel-s1200btlr,"€ 218,03",Intel S1200BTLR,"ATX, Socket 1155, DDR3"
/productinfo/212625/intel-s1200btlrm,"€ 217,99",Intel S1200BTLRM,"ATX, Socket 1155, DDR3"
/productinfo/75670/asrock-m3a785gxh128m,,ASRock M3A785GXH/128M,"ATX, Socket AM3, DDR3, AMD 785G"
/productinfo/75671/asrock-m3a790gmh128m,,ASRock M3A790GMH/128M,"Micro ATX, Socket AM3, DDR3, AMD 790GX"
/productinfo/96480/asrock-m3a790gxhusb3,,ASRock M3A790GXH/USB3,"ATX, Socket AM3, DDR3, AMD 790GX"
/productinfo/92753/asrock-m3n78d,,ASRock M3N78D,"ATX, Socket AM3, DDR3, Nvidia nForce 720D"
/productinfo/163061/asrock-m3n78d-fx,,ASRock M3N78D FX,"ATX, Socket AM3+, DDR3, Nvidia nForce 720D"
/productinfo/50558/asrock-n61p-s,,ASRock N61P-S,"Micro ATX, Socket AM2+, DDR2, Nvidia GeForce 6150"
/productinfo/89089/asrock-n68-ge,,ASRock N68-GE,"Micro ATX, Socket AM2, DDR2, Nvidia GeForce 7025"
/productinfo/107945/asrock-n68-ge3-ucc,,ASRock N68-GE3 UCC,"Micro ATX, Socket AM3, DDR3, Nvidia GeForce 7025"
/productinfo/94737/asrock-n68-gs,,ASRock N68-GS,"Micro ATX, Socket AM3, DDR2, Nvidia nForce 630a"
/productinfo/107769/asrock-n68-gs3-ucc,,ASRock N68-GS3 UCC,"Micro ATX, Socket AM3, DDR3, Nvidia GeForce 7025"
/productinfo/62372/asrock-n68-s,,ASRock N68-S,"Micro ATX, Socket AM2+, DDR2, Nvidia GeForce 7025"
/productinfo/104144/asrock-n68-s3-ucc,,ASRock N68-S3 UCC,"Micro ATX, Socket AM3, DDR3, Nvidia GeForce 7025"
/productinfo/131055/asrock-n68-vs3-ucc,,ASRock N68-VS3 UCC,"Micro ATX, Socket AM3, DDR3, Nvidia nForce 630a"
/productinfo/154814/asrock-n68c-gs-fx,"€ 61,40",ASRock N68C-GS FX,"Micro ATX, Socket AM3+, DDR2+DDR3, Nvidia nForce 630a"
/productinfo/106261/asrock-n68c-gs-ucc,,ASRock N68C-GS UCC,"Micro ATX, Socket AM2+, DDR2+DDR3, Nvidia GeForce 7025"
/productinfo/95676/asrock-n68c-s,,ASRock N68C-S,"Micro ATX, Socket AM3, DDR2+DDR3, Nvidia GeForce 7025"
/productinfo/124525/intel-s1200bts,"€ 259,29",Intel S1200BTS,"Micro ATX, Socket 1155, DDR3"
/productinfo/157059/intel-s1200btsr,"€ 185,49",Intel S1200BTSR,"ATX, Socket 1155, DDR3"
/productinfo/129957/intel-s1200kp,,Intel S1200KP,"Mini ITX, Socket 1155, DDR3, Intel C206"
/productinfo/177496/intel-s1200kpr,,Intel S1200KPR,"Mini ITX, Socket 1155, DDR3, Intel C206"
/productinfo/195575/intel-s1200v3rpl,"€ 234,24",Intel S1200V3RPL,"Micro ATX, Socket 1150, DDR3, Intel C224"
/productinfo/195577/intel-s1200v3rpo,"€ 252,49",Intel S1200V3RPO,"Micro ATX, Socket 1150, DDR3, Intel C224"
/productinfo/177709/intel-s1400fp4,"€ 366,27",Intel S1400FP4,"ATX, Socket 1366, DDR3, Intel C602"
/productinfo/177710/intel-s1400sp2,"€ 339,73",Intel S1400SP2,"SSI CEB, DDR3, Intel C602"
/productinfo/177711/intel-s1400sp4,"€ 383,70",Intel S1400SP4,"SSI CEB, DDR3, Intel C602"
/productinfo/177707/intel-s2400ep2,"€ 395,14",Intel S2400EP2,"SSI CEB, DDR3, Intel C602"
/productinfo/177708/intel-s2400ep4,"€ 440,00",Intel S2400EP4,"SSI CEB, DDR3, Intel C602"
/productinfo/161663/intel-s2400gp2,"€ 422,14",Intel S2400GP2,"SSI CEB, DDR3, Intel C602"
/productinfo/161664/intel-s2400gp4,,Intel S2400GP4,"SSI CEB, DDR3, Intel C602"
/productinfo/177706/intel-s2400sc2,"€ 373,76",Intel S2400SC2,"SSI CEB, DDR3, Intel C602"
/productinfo/154273/intel-s2600coe,"€ 578,43",Intel S2600COE,"SSI CEB, Socket 2011, DDR3"
/productinfo/98377/asrock-n68c-se,,ASRock N68C-SE,"ATX, Socket AM2, DDR3, Nvidia GeForce 7025"
/productinfo/50559/asrock-n68pv-gs,,ASRock N68PV-GS,"Micro ATX, Socket AM2+, DDR2, Nvidia nForce 630a"
/productinfo/153221/intel-s2600cp4,"€ 536,79",Intel S2600CP4,"SSI CEB, Socket 2011, DDR3"
/productinfo/152269/intel-s2600ip4,"€ 637,33",Intel S2600IP4,"Socket 2011, DDR3"
/productinfo/250623/intel-s2600wt2,"€ 479,47",Intel S2600WT2,
/productinfo/3048/intel-s3000ah,,Intel S3000AH,"ATX, Socket 775, DDR2"
/productinfo/3915/intel-s3000ahlx,,Intel S3000AHLX,"ATX, Socket 775, DDR2"
/productinfo/5272/intel-s3000ahv,,Intel S3000AHV,"ATX, Socket 775, DDR2"
/productinfo/14609/intel-s3000pt,,Intel S3000PT,DDR2
/productinfo/5860/intel-s3200shv,,Intel S3200SHV,"Extended ATX, Socket 775, DDR2, Intel 3210"
/productinfo/5478/intel-s3210shlx,"€ 360,11",Intel S3210SHLX,"Extended ATX, Socket 775, DDR2, Intel 3210"
/productinfo/77498/intel-s3420gplc,"€ 277,48",Intel S3420GPLC,"ATX, Socket 1156, DDR3"
/productinfo/77499/intel-s3420gplx,"€ 287,80",Intel S3420GPLX,"ATX, Socket 1156, DDR3"
/productinfo/114110/intel-s3420gprx,"€ 421,54",Intel S3420GPRX,"ATX, Socket 1156, DDR3"
/productinfo/212626/intel-s4600lh2,,Intel S4600LH2,"Socket 2011, DDR3"
/productinfo/7509/intel-s5000palr,,Intel S5000PALR,"SSI CEB, Dual Socket 771, DDR2"
/productinfo/5680/intel-s5000pslromb,,Intel S5000PSLROMB,ATX
/productinfo/9928/intel-s5000pslrombr,"€ 838,22",Intel S5000PSLROMBR,"Extended ATX, Dual Socket 771, DDR2"
/productinfo/5681/intel-s5000pslsas,,Intel S5000PSLSAS,ATX
/productinfo/9929/intel-s5000pslsasr,"€ 736,71",Intel S5000PSLSASR,"Extended ATX, Dual Socket 771, DDR2"
/productinfo/8572/intel-s5000pslsata,"€ 575,55",Intel S5000PSLSATA,"ATX, DDR2"
/productinfo/4571/intel-s5000pslsatar,"€ 634,82",Intel S5000PSLSATAR,"SSI CEB, Dual Socket 771, DDR2"
/productinfo/14610/intel-s5000vcl,,Intel S5000VCL,Dual Socket 771
/productinfo/5682/intel-s5000vsa,"€ 479,95",Intel S5000VSA,"Extended ATX, Dual Socket 771, DDR2, Intel 5000V"
/productinfo/8573/intel-s5000vsa4dimm,,Intel S5000VSA4DIMM,"ATX, DDR2"
/productinfo/7219/intel-s5000vsasas,,Intel S5000VSASAS,"Extended ATX, Dual Socket 771, DDR2"
,,,
/productinfo/98180/intel-dp43bf-oem,,Intel DP43BF (OEM),"ATX, Socket 775, DDR3, Intel P43"
/productinfo/98186/intel-dp43bfl,,Intel DP43BFL,"ATX, Socket 775, DDR3, Intel P43"
/productinfo/24453/intel-dp43tf,,Intel DP43TF,"ATX, Socket 775, DDR2, Intel P43"
/productinfo/21742/intel-dp45sg,,Intel DP45SG,"ATX, Socket 775, DDR3, Intel P45"
/productinfo/71721/intel-dp55kg,,Intel DP55KG,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/79006/intel-dp55kg-oem,,Intel DP55KG OEM,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/71722/intel-dp55sb,,Intel DP55SB,"Micro ATX, Socket 1156, DDR3, Intel P55"
/productinfo/79007/intel-dp55sb-oem,,Intel DP55SB OEM,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/78959/intel-dp55wb-oem,,Intel DP55WB OEM,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/79008/intel-dp55wg-oem,,Intel DP55WG OEM,"ATX, Socket 1156, DDR3, Intel P55"
,,,
/productinfo/115268/intel-dp67ba,,Intel DP67BA,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/117248/intel-dp67bab3,,Intel DP67BAB3,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/117249/intel-dp67bab3-oem,,Intel DP67BAB3 (OEM),"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/117222/intel-dp67bgb3,,Intel DP67BGB3,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/117223/intel-dp67bgb3-oem,,Intel DP67BGB3 (OEM),"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/115269/intel-dp67de,,Intel DP67DE,"Micro ATX, Socket 1155, DDR3, Intel P67"
/productinfo/117224/intel-dp67deb3,,Intel DP67DEB3,"Micro ATX, Socket 1155, DDR3, Intel P67"
/productinfo/117225/intel-dp67deb3-oem,,Intel DP67DEB3 (OEM),"Micro ATX, Socket 1155, DDR3, Intel P67"
/productinfo/3373/intel-dp965lt,,Intel DP965LT,"ATX, Socket 775, DDR2, Intel P965"
/productinfo/6117/intel-dp965lt-oem,,Intel DP965LT OEM,"ATX, Socket 775, DDR2, Intel P965"
/productinfo/2995/intel-dq35jo,,Intel DQ35JO,"Micro ATX, Socket 775, DDR2, Intel Q35"
/productinfo/52218/asrock-n7ad-sli,,ASRock N7AD-SLI,"ATX, Socket 775, DDR2, Nvidia nForce 740i SLI"
/productinfo/49309/asrock-nf6-glan,,ASRock NF6-GLAN,"ATX, Socket AM2+, DDR2, Nvidia GeForce 6150"
/productinfo/88205/asrock-p41c-de,,ASRock P41C-DE,"ATX, Socket 775, DDR3, Intel G41"
/productinfo/103052/asrock-p43-prousb3,,ASRock P43 Pro/USB3,"ATX, Socket 775, DDR3, Intel P43"
/productinfo/27098/asrock-p43d1600twins,,ASRock P43D1600Twins,"ATX, Socket 775, DDR2+DDR3, Intel P43"
/productinfo/26835/asrock-p43d1600twins-1394,,ASRock P43D1600Twins-1394,"ATX, Socket 775, DDR2+DDR3, Intel P43"
/productinfo/77563/asrock-p43de,,ASRock P43DE,"ATX, Socket 775, DDR2, Intel P43"
/productinfo/84130/asrock-p43de3,,ASRock P43DE3,"ATX, Socket 775, DDR3, Intel P43"
/productinfo/77168/asrock-p43me,,ASRock P43ME,"Micro ATX, Socket 775, DDR2, Intel P43"
/productinfo/26836/asrock-p43r1600twins,,ASRock P43R1600Twins,"ATX, Socket 775, DDR2+DDR3, Intel P43"
/productinfo/27099/asrock-p43r1600twins-110db,,ASRock P43R1600Twins-110dB,"ATX, Socket 775, DDR2+DDR3, Intel P43"
/productinfo/42804/asrock-p43r1600twins-wifi,,ASRock P43R1600Twins-WiFi,"ATX, Socket 775, DDR2+DDR3, Intel P43"
/productinfo/26838/asrock-p43twins1600,,ASRock P43Twins1600,"ATX, Socket 775, DDR2+DDR3, Intel P43"
/productinfo/62376/asrock-p45de,,ASRock P45DE,"ATX, Socket 775, DDR2, Intel P45"
/productinfo/84131/asrock-p45de3,,ASRock P45DE3,"ATX, Socket 775, DDR3, Intel P45"
/productinfo/26839/asrock-p45r2000,,ASRock P45R2000,"ATX, Socket 775, DDR2+DDR3, Intel P45"
/productinfo/14561/intel-dq35jo-oem,,Intel DQ35JO OEM,"Micro ATX, Socket 775, DDR2, Intel Q35"
/productinfo/4035/intel-dq35mp,,Intel DQ35MP,"Micro ATX, Socket 775, DDR2, Intel Q35"
/productinfo/17539/intel-dq35mp-moem,,Intel DQ35MP MOEM,"Micro ATX, Socket 775, DDR2, Intel Q35"
/productinfo/61787/intel-dq43ap,,Intel DQ43AP,"Micro ATX, Socket 775, DDR2, Intel Q43"
/productinfo/26127/intel-dq45cb,,Intel DQ45CB,"Micro ATX, Socket 775, DDR2, Intel Q45"
/productinfo/26128/intel-dq45ek,,Intel DQ45EK,"Mini ITX, Socket 775, DDR2, Intel Q45"
/productinfo/87468/intel-dq57tm,,Intel DQ57TM,"Micro ATX, Socket 775, DDR3, Intel Q57"
/productinfo/26679/asrock-p45r2000-wifi,,ASRock P45R2000-WiFi,"ATX, Socket 775, DDR2+DDR3, Intel P45"
/productinfo/48287/asrock-p45ts,,ASRock P45TS,"ATX, Socket 775, Intel P45"
/productinfo/26840/asrock-p45turbotwins2000,,ASRock P45TurboTwins2000,"ATX, Socket 775, DDR2+DDR3, Intel P45"
/productinfo/75603/asrock-p45x3-deluxe,,ASRock P45X3 Deluxe,"ATX, Socket 775, DDR3, Intel P45"
/productinfo/51403/asrock-p45xe,,ASRock P45XE,"ATX, Socket 775, DDR2, Intel P45"
/productinfo/51934/asrock-p45xe-r,,ASRock P45XE-R,"Socket 775, Intel P45"
/productinfo/51935/asrock-p45xe-wifin,,ASRock P45XE-WiFiN,"ATX, Socket 775, DDR2, Intel P45"
/productinfo/9718/asrock-p4fsb1333-650,,ASRock P4FSB1333-650,"ATX, Socket 775, DDR2, Intel 945GC"
/productinfo/50010/asrock-p4i65gv,,ASRock P4I65GV,"Micro ATX, Socket 478, DDR"
/productinfo/71302/asrock-p4i945gc,,ASRock P4I945GC,"Micro ATX, Socket 478, DDR2, Intel 945GC"
/productinfo/24335/asrock-p4vm890,,ASRock P4VM890,
/productinfo/8144/asrock-p4vm900-sata2,,ASRock P4VM900-SATA2,
/productinfo/78241/asrock-p55-deluxe,,ASRock P55 Deluxe,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/99689/asrock-p55-deluxe3,,ASRock P55 Deluxe3,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/87542/intel-dq57tm-oem,,Intel DQ57TM (OEM),"Micro ATX, Socket 775, DDR3, Intel Q57"
/productinfo/117236/intel-dq67epb3,,Intel DQ67EPB3,"Mini ITX, Socket 1155, DDR3, Intel Q67"
/productinfo/117237/intel-dq67epb3-oem,,Intel DQ67EPB3 (OEM),"Mini ITX, Socket 1155, DDR3, Intel Q67"
/productinfo/162937/intel-dq67ow,,Intel DQ67OW,"Micro ATX, Socket 1155, DDR3"
/productinfo/117234/intel-dq67owb3,,Intel DQ67OWB3,"Micro ATX, Socket 1155, DDR3, Intel Q67"
/productinfo/117235/intel-dq67owb3-oem,,Intel DQ67OWB3 (OEM),"Micro ATX, Socket 1155, DDR3, Intel Q67"
/productinfo/117232/intel-dq67swb3,,Intel DQ67SWB3,"Micro ATX, Socket 1155, DDR3, Intel Q67"
/productinfo/178536/intel-dq77cp,,Intel DQ77CP,"Micro ATX, Socket 1155, DDR3, Intel Q77"
/productinfo/152979/intel-dq77mk,,Intel DQ77MK,"Micro ATX, Socket 1155, DDR3, Intel Q77"
/productinfo/193108/intel-dq87pgpp,,Intel DQ87PGPP,
/productinfo/7669/intel-dq965gf-oem,,Intel DQ965GF OEM,"Micro ATX, Socket 775, DDR2, Intel Q965"
/productinfo/34505/intel-dq965wcekr,,Intel DQ965WCEKR,"Micro BTX, Socket 775, DDR2, Intel Q965"
/productinfo/2858/intel-dx38bt,,Intel DX38BT,"ATX, Socket 775, DDR3, Intel X38"
/productinfo/40175/intel-dx38bt-oem,,Intel DX38BT OEM,"ATX, Socket 775, DDR3, Intel X38"
/productinfo/104452/asrock-p55-extreme4,,ASRock P55 Extreme4,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/103160/asrock-p55-prousb3,,ASRock P55 Pro/USB3,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/85995/asrock-p55de3,,ASRock P55DE3,"ATX, Socket 1156, DDR3, Intel P55"
/productinfo/69614/asrock-p5b-pro,,ASRock P5B Pro,"ATX, Socket 775, DDR2, Intel P965"
/productinfo/97102/asrock-p5b-de,,ASRock P5B-DE,"ATX, Socket 775, DDR2, Intel P965"
/productinfo/114236/asrock-p67-extreme4,,ASRock P67 Extreme4,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/118921/asrock-p67-extreme4-b3,,ASRock P67 Extreme4 B3,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/128535/asrock-p67-extreme4-gen3,,ASRock P67 Extreme4 Gen3,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/114278/asrock-p67-extreme6,,ASRock P67 Extreme6,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/114279/asrock-p67-pro,,ASRock P67 Pro,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/114280/asrock-p67-pro3,,ASRock P67 Pro3,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/21774/intel-dx48bt2,,Intel DX48BT2,"ATX, Socket 775, DDR3, Intel X48"
/productinfo/40176/intel-dx48bt2-oem,,Intel DX48BT2 OEM,"ATX, Socket 775, DDR3, Intel X48"
/productinfo/114189/intel-dx58og,,Intel DX58OG,"ATX, Socket 1366, DDR3, Intel X58"
/productinfo/113902/intel-dx58so2,,Intel DX58SO2,"ATX, Socket 1366, DDR3, Intel X58"
/productinfo/130960/intel-dx79si,,Intel DX79SI,"ATX, Socket 2011, DDR3, Intel X79"
/productinfo/131832/intel-dx79to,,Intel DX79TO,"ATX, Socket 2011, DDR3, Intel X79"
/productinfo/132251/intel-dz68af,,Intel DZ68AF,"Micro ATX, Socket 1155, DDR3, Intel Z68"
/productinfo/130162/intel-dz68bc,,Intel DZ68BC,"ATX, Socket 1155, DDR3, Intel Z68"
/productinfo/142835/asrock-p67-pro3-b3,"€ 87,65",ASRock P67 Pro3 B3,"ATX, Socket 1155, DDR3, Intel P67"
/productinfo/115391/asrock-p67-transformer,,ASRock P67 Transformer,"ATX, Socket 1156, DDR3, Intel P67"
/productinfo/196197/asrock-p81-pro3,,ASRock P81 Pro3,Intel H81
/productinfo/187900/asrock-p85-pro3,,ASRock P85 Pro3,"Socket 1150, Intel B85"
/productinfo/106777/asrock-pv530,,ASRock PV530,"Micro ATX, DDR2+DDR3"
/productinfo/145390/asrock-pv530-itx,,ASRock PV530-ITX,
/productinfo/150810/asrock-pv530a-itx,,ASRock PV530A-ITX,"Mini ITX, DDR3"
/productinfo/6198/asrock-penryn1600sli-110db,,ASRock Penryn1600SLI-110dB,"ATX, Socket 775, DDR2"
/productinfo/18183/asrock-penryn1600slix3-wifi,,ASRock Penryn1600SLIX3-WIFI,"ATX, Socket 775, DDR2, Nvidia nForce 680i SLI"
,,,
/productinfo/58138/intel-dg41mj,,Intel DG41MJ,"Mini ITX, Socket 775, DDR2, Intel G41"
/productinfo/60245/intel-dg41rq-oem,,Intel DG41RQ OEM,"Micro ATX, Socket 775, DDR2, Intel G41"
/productinfo/97764/intel-dg41tx,,Intel DG41TX,"Micro ATX, Socket 775, DDR3, Intel G41"
/productinfo/46394/intel-dg41ty,,Intel DG41TY,"Micro ATX, Socket 775, DDR2, Intel G41"
/productinfo/56342/intel-dg41ty-oem,,Intel DG41TY OEM,"Micro ATX, Socket 775, DDR2, Intel G41"
/productinfo/96830/intel-dg41wv,,Intel DG41WV,"Micro ATX, Socket 775, DDR3, Intel G41"
/productinfo/75683/intel-dg43gt,,Intel DG43GT,"Micro ATX, Socket 775, DDR2, Intel G43"
/productinfo/24451/intel-dg43nb,,Intel DG43NB,"ATX, Socket 775, DDR2, Intel G43"
/productinfo/96072/intel-dg43rk,,Intel DG43RK,"Micro ATX, Socket 775, DDR3, Intel G43"
/productinfo/48174/intel-dg45fc,,Intel DG45FC,"Mini ITX, Socket 775, DDR2, Intel G45"
/productinfo/40174/intel-dg45fc-oem,,Intel DG45FC OEM,"Mini ITX, Socket 775, DDR2, Intel G45"
/productinfo/39590/intel-dg45id-oem,,Intel DG45ID OEM,"Micro ATX, Socket 775, DDR2, Intel G45"
/productinfo/34504/intel-dg965pzmkr,,Intel DG965PZMKR,"Micro BTX, Socket 775, DDR2, Intel G965"
/productinfo/4034/intel-dg965ry,,Intel DG965RY,"ATX, Socket 775, DDR2, Intel G965"
/productinfo/3119/intel-dg965ss,,Intel DG965SS,"Micro ATX, Socket 775, DDR2, Intel Q965"
/productinfo/87175/intel-dh55tc,,Intel DH55TC,"Micro ATX, Socket 1156, DDR3, Intel H55"
/productinfo/94059/intel-dh55tc-oem,,Intel DH55TC (OEM),"Micro ATX, Socket 1156, DDR3, Intel H55"
/productinfo/96190/intel-dh57dd,,Intel DH57DD,"Micro ATX, Socket 1156, DDR3, Intel H57"
/productinfo/96073/intel-dh57jg,,Intel DH57JG,"Mini ITX, Socket 1156, DDR3, Intel H57"
/productinfo/95618/intel-dh57jg-oem,,Intel DH57JG (OEM),"Mini ITX, Socket 1156, DDR3, Intel H57"
/productinfo/123187/intel-dh61ag,,Intel DH61AG,"Mini ITX, Socket 1155, DDR3, Intel H61"
/productinfo/123186/intel-dh61ag-oem,,Intel DH61AG (OEM),"Mini ITX, Socket 1155, DDR3, Intel H61"
,,,
/productinfo/170748/intel-dh61agl,,Intel DH61AGL,"Mini ITX, Socket 1155, DDR3, Intel H61"
/productinfo/170750/intel-dh61aglpp,,Intel DH61AGLPP,"Mini ITX, Socket 1155, Intel H61"
/productinfo/117244/intel-dh61beb3,,Intel DH61BEB3,"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/117245/intel-dh61beb3-oem,,Intel DH61BEB3 (OEM),"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/169640/intel-dh61bf,"€ 58,48",Intel DH61BF,"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/117240/intel-dh61crb3,"€ 69,09",Intel DH61CRB3,"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/117241/intel-dh61crb3-oem,,Intel DH61CRB3 (OEM),"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/117250/intel-dh61dlb3,,Intel DH61DLB3,"Mini ITX, Socket 1155, DDR3, Intel H61"
/productinfo/117251/intel-dh61dlb3-oem,"€ 84,99",Intel DH61DLB3 (OEM),"Mini ITX, Socket 1155, DDR3, Intel H61"
/productinfo/155494/intel-dh61ho,,Intel DH61HO,"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/130161/intel-dh61sa,,Intel DH61SA,"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/117242/intel-dh61wwb3,,Intel DH61WWB3,"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/212532/asrock-q1900b-itx,"€ 73,07",ASRock Q1900B-ITX,"Mini ITX, Intel Celeron J1900, DDR3"
/productinfo/152263/asrock-q77m-vpro,,ASRock Q77M vPro,"Micro ATX, Socket 1155, DDR3, Intel Q77"
/productinfo/187903/asrock-q87m-vpro,"€ 112,43",ASRock Q87M vPro,"Micro ATX, Socket 1150, DDR3, Intel Q87"
/productinfo/40860/asrock-wolfdale1333-d667,,ASRock Wolfdale1333-D667,"Micro ATX, Socket 775"
/productinfo/26996/asrock-wolfdale1333-glan,,ASRock Wolfdale1333-GLAN,
/productinfo/5522/asrock-wolfdale1333-glanm,,ASRock Wolfdale1333-GLAN/M,"Micro ATX, Socket 775"
/productinfo/36750/asrock-x38turbotwins,,ASRock X38TurboTwins,"ATX, Socket 775, Intel X38"
/productinfo/36521/asrock-x38turbotwins-wifi,,ASRock X38TurboTwins-WiFi,"Socket 775, Intel X38"
/productinfo/49075/asrock-x48turbotwins,,ASRock X48TurboTwins,"ATX, Socket 775, DDR2+DDR3, Intel X48"
/productinfo/26117/asrock-x48turbotwins-wifi,,ASRock X48TurboTwins-WiFi,"ATX, Intel X48"
/productinfo/65891/asrock-x58-deluxe,,ASRock X58 Deluxe,"ATX, Socket 1366, DDR3, Intel X58"
/productinfo/91723/asrock-x58-deluxe3,,ASRock X58 Deluxe3,"ATX, Socket 1366, DDR3, Intel X58"
/productinfo/98725/asrock-x58-extreme3,,ASRock X58 Extreme3,"ATX, Socket 1366, DDR3, Intel X58"
/productinfo/117243/intel-dh61wwb3-oem,,Intel DH61WWB3 (OEM),"Micro ATX, Socket 1155, DDR3, Intel H61"
/productinfo/136007/intel-dh61ze,,Intel DH61ZE,"Micro ATX, Socket 1155, DDR3, Intel H61"
